model,variable,lead_h,crps,rmse,spread,spread_skill,n_inits
graphcast_det,t850,114,0.7699348447617771,1.194077730178833,,,181
graphcast_det,z500,114,138.02497346547554,234.31240018560084,,,181
graphcast_det,wind_speed,114,0.9268486518581047,1.395732265809623,,,181
graphcast_det,u10,120,1.0838832356935888,1.6879928816747929,,,181
graphcast_det,v10,120,1.151550832960206,1.8225784288585516,,,181
graphcast_det,t2m,120,0.5915566582268043,1.0039955156942757,,,181
graphcast_det,msl,120,152.4337266479352,256.3951871250216,,,181
graphcast_det,u850,120,1.6297567111845828,2.402451773374779,,,181
graphcast_det,v850,120,1.6918077779497225,2.593647613051188,,,181
graphcast_det,t850,120,0.8333717644843114,1.2936600604768616,,,181
graphcast_det,z500,120,150.71502482305092,255.96493926496137,,,181
graphcast_det,wind_speed,120,0.9836080510833866,1.4808746721204473,,,181
